Year,Field-Location,State,City,Plot length (center-center in feet),Plot area (ft2),Alley length (in inches),Row spacing (in inches),Rows per plot,# Seed per plot,Experiment,Pedigree,Family,Replicate,Block,Anthesis [days],Silking [days],Plant Height [cm],Ear Height [cm],Stand Count [# of plants],Root Lodging [# of plants],Stalk Lodging [# of plants],Grain Moisture [%],Test Weight [lbs],Plot Weight [lbs],Grain Yield (bu/A)
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,LH287/LH244,CHECK,1,9,66.0,67.0,244.0,97.0,53.0,0.0,1.0,18.6,54.9,24.33,243.0795287
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,W10005_0107/LH244,CHECK,1,9,65.0,67.0,229.0,104.0,56.0,0.0,1.0,17.4,54.6,20.95,212.3958107
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHJ89_0003/LH244,CHECK,1,9,65.0,67.0,251.0,95.0,53.0,0.0,0.0,17.6,55.2,19.41,196.3064724
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHJ89_0009/LH244,CHECK,1,9,66.0,69.0,264.0,118.0,60.0,0.0,3.0,18.6,55.5,25.23,252.0713731
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,B73/PHN82,CHECK,1,9,67.0,70.0,235.0,110.0,56.0,0.0,0.0,18.8,57.6,24.51,244.276232
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHK76_0060/LH244,CHECK,1,9,64.0,64.0,234.0,95.0,52.0,0.0,0.0,17.3,56.5,19.0,192.8594759
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_LH212HT_0015/LH244,CHECK,1,9,68.0,70.0,249.0,101.0,59.0,0.0,0.0,18.0,55.2,25.55,257.1500592
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,MOG/LH244,CHECK,1,9,68.0,71.0,254.0,121.0,57.0,0.0,14.0,22.5,54.3,22.62,215.1672527
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHN46_0005/LH244,CHECK,1,10,67.0,69.0,236.0,90.0,54.0,0.0,0.0,21.4,55.7,24.82,239.4452328
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,W10001_0040/LH244,CHECK,1,10,65.0,67.0,233.0,121.0,57.0,0.0,31.0,18.2,57.1,17.29,173.5921846
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHJ89_0011/LH244,CHECK,1,10,65.0,67.0,217.0,76.0,60.0,0.0,3.0,17.2,56.6,19.6,199.1903432
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_LH212HT_0002/LH244,CHECK,1,10,68.0,70.0,264.0,116.0,52.0,0.0,0.0,18.5,55.6,29.24,292.4939239
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0104/LH244,CHECK,1,10,72.0,73.0,279.0,152.0,54.0,0.0,0.0,21.8,55.9,30.3,290.8246762
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHK76_0019/LH244,CHECK,1,10,64.0,67.0,234.0,96.0,54.0,0.0,4.0,16.7,55.8,16.69,170.6409302
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHK76_0004/LH244,CHECK,1,10,67.0,70.0,260.0,117.0,59.0,0.0,4.0,18.7,57.9,24.33,242.7809052
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,PHN11_LH145_0085/LH244,CHECK,1,10,65.0,68.0,215.0,82.0,56.0,0.0,8.0,16.9,56.4,16.39,167.1713498
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHN46_0018/LH244,CHECK,1,10,67.0,68.0,231.0,105.0,59.0,0.0,3.0,17.2,56.0,16.95,172.2589958
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,W10010_0452/LH244,CHECK,1,11,68.0,70.0,230.0,101.0,58.0,0.0,11.0,18.2,59.2,17.93,180.0178063
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHJ89_0025/LH244,CHECK,1,11,66.0,70.0,258.0,103.0,55.0,0.0,1.0,17.2,57.0,27.32,277.6469478
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,W10010_0093/LH244,CHECK,1,11,66.0,68.0,221.0,99.0,57.0,0.0,18.0,18.1,55.4,15.34,154.2024
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHN46_0006/LH244,CHECK,1,11,66.0,68.0,230.0,85.0,55.0,0.0,0.0,16.9,58.3,16.75,170.8432037
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,W10010_0032/LH244,CHECK,1,11,67.0,69.0,229.0,84.0,57.0,0.0,0.0,18.6,57.5,20.45,204.3146881
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHN46_0007/LH244,CHECK,1,11,67.0,70.0,235.0,100.0,55.0,0.0,0.0,18.0,51.9,18.06,181.7663432
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHP02_0011/LH244,CHECK,1,11,66.0,68.0,227.0,80.0,63.0,0.0,4.0,17.2,55.0,16.68,169.5150472
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHP02_0030/LH244,CHECK,1,11,66.0,67.0,245.0,96.0,59.0,0.0,1.0,19.2,52.9,18.64,184.858379
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0271/LH244,CHECK,1,11,70.0,72.0,282.0,137.0,62.0,0.0,0.0,19.6,57.9,25.43,250.9483131
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,W10001_0013/LH244,CHECK,1,12,63.0,64.0,205.0,75.0,58.0,0.0,29.0,17.1,49.7,9.32,94.83143331
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHJ89_0036/LH244,CHECK,1,12,66.0,67.0,241.0,82.0,59.0,0.0,6.0,17.7,55.5,26.14,264.05068
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,PHW52/PHN82,CHECK,1,12,67.0,68.0,225.0,77.0,50.0,0.0,0.0,20.1,55.4,21.35,209.3758225
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHP02_0001/LH244,CHECK,1,12,63.0,66.0,234.0,88.0,58.0,0.0,6.0,16.8,52.9,15.62,159.5093802
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,2369/LH123HT,CHECK,1,12,69.0,70.0,264.0,125.0,54.0,0.0,2.0,19.7,82.3,26.49,261.0834695
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHK76_0005/LH244,CHECK,1,12,63.0,65.0,210.0,84.0,59.0,0.0,0.0,16.8,56.0,14.97,152.8716659
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,W10001_0031/LH244,CHECK,1,12,63.0,66.0,222.0,93.0,59.0,0.0,6.0,17.1,57.2,18.78,191.0873731
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHN46_0005/LH244,CHECK,1,12,67.0,70.0,248.0,109.0,59.0,0.0,2.0,17.6,56.1,23.33,235.9520866
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHK76_0036/LH244,CHECK,1,12,64.0,65.0,236.0,79.0,54.0,3.0,5.0,18.6,59.3,20.37,203.515413
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHJ89_0028/LH244,CHECK,1,12,66.0,67.0,258.0,93.0,55.0,0.0,1.0,17.5,55.3,25.61,259.3256044
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,CG119/CG108,CHECK,1,13,56.0,59.0,158.0,65.0,56.0,0.0,0.0,16.8,45.9,8.88,90.68138901
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,PHK56/LH244,CHECK,1,13,66.0,67.0,236.0,90.0,57.0,0.0,0.0,18.2,56.9,23.91,240.0572085
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHK76_0028/LH244,CHECK,1,13,66.0,68.0,257.0,94.0,58.0,0.0,0.0,20.7,56.0,26.67,259.5840923
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHJ89_0005/LH244,CHECK,1,13,66.0,67.0,250.0,93.0,60.0,0.0,1.0,16.6,56.3,20.39,208.72052
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,LH82/LH244,CHECK,1,13,63.0,65.0,202.0,78.0,49.0,0.0,2.0,19.2,58.1,13.88,137.6520548
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,PHZ51/LH244,CHECK,1,13,66.0,70.0,256.0,97.0,60.0,0.0,1.0,16.5,55.0,20.89,214.0951293
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHJ89_0006/LH244,CHECK,1,13,66.0,67.0,260.0,112.0,57.0,0.0,0.0,19.0,52.6,25.91,257.5931462
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHP02_0010/LH244,CHECK,1,13,66.0,67.0,226.0,103.0,59.0,0.0,0.0,17.4,58.0,20.77,210.5709302
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,PHK76/LH244,CHECK,1,13,66.0,67.0,225.0,88.0,55.0,0.0,0.0,17.0,57.7,16.61,169.2113914
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHK76_0009/LH244,CHECK,1,13,65.0,65.0,236.0,106.0,57.0,0.0,3.0,17.6,58.6,17.73,179.3154948
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_LH212HT_0036/LH244,CHECK,1,14,67.0,67.0,244.0,114.0,61.0,0.0,0.0,18.0,53.1,26.0,261.6791209
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHK76_0013/LH244,CHECK,1,14,64.0,65.0,233.0,98.0,55.0,0.0,0.0,17.1,57.3,17.94,182.5403341
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHP02_0001/LH244,CHECK,1,14,65.0,67.0,249.0,110.0,50.0,0.0,1.0,17.9,54.3,17.43,175.6395905
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHK76_0007/LH244,CHECK,1,14,66.0,70.0,252.0,100.0,63.0,0.0,0.0,18.1,57.0,23.23,233.5151077
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHK76_0009/LH244,CHECK,1,14,67.0,70.0,251.0,105.0,61.0,0.0,4.0,19.0,54.0,25.17,250.2361826
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_LH212HT_0006/LH244,CHECK,1,14,68.0,71.0,252.0,99.0,53.0,0.0,0.0,19.8,56.1,25.98,255.738072
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHN46_0004/LH244,CHECK,1,14,68.0,71.0,251.0,95.0,58.0,0.0,0.0,17.8,53.7,20.29,204.7084342
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,B37/H95,CHECK,1,14,70.0,72.0,237.0,111.0,58.0,0.0,0.0,19.4,54.1,21.22,209.9240967
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHK76_0001/LH244,CHECK,1,14,67.0,67.0,223.0,89.0,57.0,0.0,0.0,17.7,58.0,16.18,163.440704
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,PHW65_MOG_0176/LH244,CHECK,1,14,67.0,69.0,222.0,92.0,64.0,0.0,0.0,20.8,51.5,20.07,195.0987226
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHK76_0005/LH244,CHECK,1,15,68.0,69.0,242.0,97.0,58.0,0.0,0.0,17.4,53.5,22.31,226.1837964
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHJ89_0011/LH244,CHECK,1,15,66.0,68.0,228.0,78.0,54.0,0.0,0.0,18.7,52.1,18.95,189.0956906
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHK76_0013/LH244,CHECK,1,15,66.0,68.0,224.0,82.0,57.0,0.0,0.0,17.1,58.3,17.45,177.5545613
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHK76_0025/LH244,CHECK,1,15,66.0,67.0,230.0,91.0,59.0,0.0,0.0,18.0,54.8,20.14,202.7006729
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHN46_0018/LH244,CHECK,1,15,66.0,71.0,242.0,98.0,47.0,0.0,0.0,18.4,56.5,17.24,172.6669795
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,W10001_0019/LH244,CHECK,1,15,65.0,68.0,235.0,95.0,56.0,0.0,0.0,19.1,81.0,19.37,192.3357495
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,W10010_0311/LH244,CHECK,1,15,66.0,68.0,203.0,73.0,58.0,0.0,0.0,18.0,59.1,14.72,148.1506407
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,NC508/LH244,CHECK,1,15,74.0,79.0,275.0,136.0,51.0,0.0,0.0,23.3,55.5,23.26,218.9711736
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHK76_0038/LH244,CHECK,1,15,68.0,68.0,243.0,98.0,48.0,0.0,0.0,18.9,56.8,20.17,200.7745329
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,W10010_0118/LH244,CHECK,1,15,67.0,68.0,223.0,91.0,57.0,0.0,0.0,18.7,55.2,17.06,170.2360149
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHK76_0055/LH244,CHECK,1,16,66.0,68.0,218.0,92.0,54.0,0.0,0.0,17.0,56.9,19.04,193.9665799
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHN46_0015/LH244,CHECK,1,16,67.0,68.0,227.0,82.0,57.0,0.0,0.0,17.9,56.3,17.32,174.5311364
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHN46_0023/LH244,CHECK,1,16,68.0,70.0,207.0,94.0,55.0,0.0,0.0,19.3,54.6,17.38,172.1492673
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHJ89_0001/LH244,CHECK,1,16,67.0,69.0,253.0,94.0,59.0,0.0,0.0,18.7,51.0,23.29,232.4030942
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHP02_0003/LH244,CHECK,1,16,67.0,69.0,237.0,98.0,56.0,0.0,0.0,19.0,56.6,20.64,205.1996348
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,NKH8431/LH244,CHECK,1,16,70.0,72.0,212.0,79.0,58.0,0.0,0.0,17.6,57.8,12.95,130.9721183
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHK76_0016/LH244,CHECK,1,16,67.0,68.0,245.0,88.0,58.0,0.0,0.0,17.8,53.0,21.83,220.2456933
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHP02_0012/LH244,CHECK,1,16,66.0,68.0,219.0,85.0,61.0,0.0,2.0,16.7,54.5,16.34,167.0624805
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_LH212HT_0020/LH244,CHECK,1,16,69.0,71.0,243.0,110.0,58.0,0.0,0.0,17.8,51.7,23.19,233.9669092
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,PHJ89/LH244,CHECK,1,16,66.0,68.0,246.0,98.0,58.0,0.0,0.0,17.6,57.1,18.98,191.9575912
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHN46_0012/LH244,CHECK,1,17,69.0,71.0,228.0,85.0,59.0,0.0,0.0,19.7,52.4,21.81,214.9577376
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHN46_0013/LH244,CHECK,1,17,68.0,71.0,235.0,100.0,54.0,0.0,0.0,19.3,52.3,22.15,219.3962181
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,PH207/LH244,CHECK,1,17,65.0,68.0,208.0,84.0,59.0,0.0,0.0,18.4,58.6,17.13,171.5652761
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_LH212HT_0018/LH244,CHECK,1,17,68.0,68.0,223.0,96.0,56.0,0.0,0.0,17.6,55.1,19.21,194.2837369
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,NC406/LH244,CHECK,1,17,70.0,74.0,253.0,113.0,61.0,0.0,0.0,20.9,55.4,23.48,227.958845
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,LH213/LH244,CHECK,1,17,68.0,70.0,234.0,78.0,61.0,0.0,0.0,19.8,53.8,24.13,237.5273163
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,PHN11_PHG47_0251/LH244,CHECK,1,17,68.0,69.0,220.0,94.0,64.0,0.0,0.0,17.6,54.3,17.73,179.3154948
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,MM501D/LH244,CHECK,1,17,67.0,69.0,229.0,83.0,61.0,0.0,0.0,17.0,54.2,20.19,205.6819983
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHJ89_0001/LH244,CHECK,1,17,66.0,67.0,224.0,86.0,57.0,0.0,0.0,17.2,53.8,17.85,181.4054911
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHP02_0017/LH244,CHECK,1,17,68.0,69.0,222.0,98.0,55.0,0.0,0.0,17.2,57.1,19.64,199.5968541
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHK76_0021/LH244,CHECK,1,18,65.0,66.0,218.0,87.0,50.0,0.0,0.0,17.3,57.5,18.9,191.844426
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,B14A/OH43,CHECK,1,18,67.0,68.0,220.0,85.0,61.0,0.0,2.0,20.4,54.0,19.66,192.0783662
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_LH212HT_0014/LH244,CHECK,1,18,67.0,68.0,229.0,102.0,58.0,0.0,0.0,19.5,53.7,22.47,222.0142367
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHJ89_0003/LH244,CHECK,1,18,65.0,65.0,215.0,94.0,60.0,0.0,0.0,16.5,53.9,21.09,216.1448673
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,PHN11_PHG47_0287/LH244,CHECK,1,18,66.0,67.0,226.0,79.0,58.0,0.0,0.0,16.9,57.4,18.51,188.7944896
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_LH212HT_0010/LH244,CHECK,1,18,68.0,68.0,245.0,102.0,56.0,0.0,3.0,16.8,55.9,22.96,234.4644923
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,PHB47/PHN82,CHECK,1,18,66.0,67.0,214.0,92.0,52.0,0.0,0.0,19.5,56.8,18.56,183.3815858
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHJ89_0013/LH244,CHECK,1,18,66.0,68.0,245.0,97.0,57.0,0.0,0.0,17.5,53.3,22.65,229.3527895
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHN46_0014/LH244,CHECK,1,18,67.0,67.0,236.0,90.0,59.0,0.0,0.0,16.7,53.4,17.96,183.6255905
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHN46_0011/LH244,CHECK,1,18,67.0,68.0,238.0,98.0,42.0,0.0,0.0,19.5,55.3,18.33,181.1090769
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_LH212HT_0019/LH244,CHECK,1,19,67.0,69.0,258.0,125.0,56.0,0.0,0.0,18.9,56.2,24.55,244.3735638
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0098/LH244,CHECK,1,19,68.0,70.0,237.0,115.0,58.0,0.0,0.0,19.6,53.5,21.83,215.4227949
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0232/LH244,CHECK,1,19,70.0,71.0,266.0,133.0,51.0,0.0,0.0,22.4,52.9,24.17,230.2079107
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHK76_0010/LH244,CHECK,1,19,67.0,68.0,254.0,103.0,53.0,0.0,0.0,18.4,58.2,21.81,218.4377508
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0177/LH244,CHECK,1,19,70.0,72.0,262.0,133.0,56.0,0.0,0.0,20.8,56.5,23.44,227.8581992
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,MO44_PHG47_0072/LH244,CHECK,1,19,66.0,68.0,206.0,75.0,60.0,0.0,1.0,18.3,58.3,15.5,155.430279
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,MO17_PHW30-309-(2N)-01/LH244,CHECK,1,19,67.0,70.0,137.0,97.0,57.0,0.0,0.0,21.8,51.7,25.81,247.7288744
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHJ89_0022/LH244,CHECK,1,19,66.0,67.0,248.0,99.0,58.0,0.0,4.0,17.7,54.9,18.95,191.4215909
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,LH195/PHZ51,CHECK,1,19,70.0,72.0,236.0,102.0,53.0,0.0,0.0,18.4,55.3,20.69,207.2204064
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_LH212HT_0003/LH244,CHECK,1,19,67.0,67.0,236.0,105.0,59.0,0.0,0.0,17.3,58.4,21.73,220.5703374
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHN46_0004/LH244,CHECK,1,20,67.0,69.0,223.0,79.0,58.0,0.0,0.0,19.1,49.0,19.68,195.4139158
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,PHAP9/LH244,CHECK,1,20,65.0,68.0,234.0,106.0,60.0,0.0,2.0,18.9,54.7,19.52,194.3043571
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHJ89_0017/LH244,CHECK,1,20,68.0,69.0,237.0,99.0,58.0,0.0,0.0,18.4,54.6,21.46,214.9323307
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,W10010_0124/LH244,CHECK,1,20,68.0,69.0,257.0,120.0,60.0,0.0,1.0,17.6,56.8,24.52,247.9873623
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHK76_0018/LH244,CHECK,1,20,66.0,67.0,225.0,97.0,54.0,0.0,0.0,17.1,56.5,18.61,189.3576152
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,B73/TX779,CHECK,1,20,74.0,76.0,250.0,112.0,45.0,0.0,0.0,22.4,51.7,20.51,195.3481278
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHJ89_0017/LH244,CHECK,1,20,66.0,68.0,256.0,93.0,57.0,0.0,0.0,16.7,54.8,19.53,199.6774935
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_LH212HT_0005/LH244,CHECK,1,20,68.0,69.0,247.0,97.0,59.0,0.0,0.0,19.1,55.9,25.64,254.5941464
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,PHJ40/PHAJ0,CHECK,1,20,55.0,55.0,178.0,81.0,54.0,0.0,0.0,18.5,53.2,10.17,101.7326678
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,PHB47/PHZ51,CHECK,1,21,66.0,68.0,240.0,98.0,57.0,0.0,0.0,17.5,54.3,18.34,185.7099408
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_LH212HT_0074/LH244,CHECK,1,21,67.0,71.0,249.0,103.0,56.0,0.0,0.0,17.4,56.3,25.22,255.6860308
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHJ89_0010/LH244,CHECK,1,21,68.0,71.0,241.0,103.0,58.0,0.0,0.0,19.1,51.8,23.81,236.4230353
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_LH212HT_0039/LH244,CHECK,1,21,66.0,68.0,247.0,104.0,58.0,0.0,0.0,16.8,53.9,23.23,237.2216967
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHK76_0002/LH244,CHECK,1,21,68.0,69.0,236.0,88.0,55.0,0.0,0.0,19.0,55.3,22.22,220.9077464
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHN46_0005/LH244,CHECK,1,21,70.0,72.0,240.0,97.0,59.0,0.0,0.0,18.2,51.1,21.32,214.0535209
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHN46_0012/LH244,CHECK,1,21,66.0,68.0,197.0,77.0,55.0,0.0,0.0,17.9,55.0,17.83,179.6703327
2023,INH1,IN,West Lafayette,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHP02_0003/LH244,CHECK,1,21,66.0,69.0,221.0,92.0,57.0,0.0,1.0,17.8,54.1,20.84,210.2574553
